antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'de_lux'}),frozenset({'irisk'}),0.03795527026752524,0.308669686566861,0.02394929817790327,0.630987423066631,2.0442157118980737,0.012233656800865756,1.873460029948978,0.5309678639358146
frozenset({'de_lux'}),frozenset({'runail'}),0.03795527026752524,0.35965589388368646,0.026640801153791464,0.701899919721702,1.9515874246973914,0.012989964498127768,2.1480843128874905,0.5068336234597566
frozenset({'domix'}),frozenset({'irisk'}),0.08930711572447135,0.308669686566861,0.04938146214629588,0.552939838507904,1.7913642400648615,0.021815062727432923,1.5463921256722437,0.48508805216583506
frozenset({'domix'}),frozenset({'runail'}),0.08930711572447135,0.35965589388368646,0.053210506002559464,0.5958148527237574,1.6566247428617014,0.02109067546650089,1.5842841094768554,0.43523233875126816
frozenset({'f_o_x'}),frozenset({'runail'}),0.025096995673282007,0.35965589388368646,0.01339657518942087,0.5337919870497775,1.484174167940668,0.004370292776751619,1.3735158734491415,0.33462265269321567
frozenset({'freedecor'}),frozenset({'irisk'}),0.06280850718072681,0.308669686566861,0.035202827601616936,0.5604786545924968,1.8157878113213797,0.015815745376409552,1.5729163569795923,0.4793842683912577
frozenset({'freedecor'}),frozenset({'runail'}),0.06280850718072681,0.35965589388368646,0.038432631172682766,0.611901681759379,1.7013531327176565,0.015843181379098525,1.6499533134263675,0.4398594616703877
frozenset({'grattol'}),frozenset({'runail'}),0.17418594730748135,0.35965589388368646,0.0908102947449674,0.5213411078717202,1.4495553019918619,0.028163292164118475,1.3377879668528174,0.3755485299966947
frozenset({'haruyama'}),frozenset({'runail'}),0.03897093176786041,0.35965589388368646,0.023238335127668652,0.5962991920771437,1.657971417173517,0.009222209827218664,1.5861848516257555,0.41294619118318404
frozenset({'ingarden'}),frozenset({'irisk'}),0.12422555810599444,0.308669686566861,0.0651445286314977,0.5244051999018886,1.6989203110111595,0.026799864547327017,1.4536120102459553,0.46974523801105716
frozenset({'ingarden'}),frozenset({'runail'}),0.12422555810599444,0.35965589388368646,0.07713949095045604,0.6209631264818903,1.7265478949240054,0.03246103680664478,1.6893979210329233,0.48049995536300977
frozenset({'jessnail'}),frozenset({'irisk'}),0.05721221231388003,0.308669686566861,0.030012797334904223,0.5245872536836499,1.6995101123090652,0.012353121692182167,1.4541686540585779,0.43657241967332044
frozenset({'lianail'}),frozenset({'irisk'}),0.03276524000081253,0.308669686566861,0.01726624550569786,0.5269683818970862,1.7072242751085291,0.007152609144359081,1.4614885918317866,0.428286796825585
frozenset({'lovely'}),frozenset({'irisk'}),0.04224136179893965,0.308669686566861,0.023624286497796014,0.5592690550613129,1.8118690606833188,0.010585658591159937,1.5685994400264187,0.4678461980810622
frozenset({'milv'}),frozenset({'irisk'}),0.06603831075179264,0.308669686566861,0.035030165146559954,0.5304521685635188,1.7185107305592753,0.014646140465399152,1.4723320333908514,0.4476637704159468
frozenset({'nagaraku'}),frozenset({'irisk'}),0.030388592090028234,0.308669686566861,0.018281907006033028,0.6016042780748663,1.9490228689643376,0.008901869810395821,1.7352854847247916,0.5021830226933615
frozenset({'pnb'}),frozenset({'irisk'}),0.025980621178573606,0.308669686566861,0.013782526559548234,0.5304925723221267,1.7186416269846976,0.0057630963635455675,1.4724587358550953,0.42929857387984743
frozenset({'pole'}),frozenset({'irisk'}),0.04389689004448597,0.308669686566861,0.023563346807775904,0.5367885238315595,1.7390386785366616,0.010013707516484458,1.4924723349940194,0.44448099484824594
frozenset({'rosi'}),frozenset({'irisk'}),0.021034349671941337,0.308669686566861,0.012157468159011964,0.5779816513761468,1.8724924297059213,0.005664802038636076,1.6381522644393944,0.475964041123243
frozenset({'roubloff'}),frozenset({'irisk'}),0.03061203762010197,0.308669686566861,0.018485039306100064,0.6038487060384871,1.9562941627171648,0.00903603124873023,1.745116888347974,0.504266042201376
frozenset({'irisk'}),frozenset({'runail'}),0.308669686566861,0.35965589388368646,0.17870564098397287,0.5789542956796421,1.6097450522161532,0.06769076894697115,1.5208422732870341,0.5479054063597042
frozenset({'severina'}),frozenset({'irisk'}),0.07286355603404497,0.308669686566861,0.042322614718966464,0.5808475048787288,1.8817769614474642,0.01983184371579089,1.6493527331457734,0.5054136276433234
frozenset({'staleks'}),frozenset({'irisk'}),0.03783339088748502,0.308669686566861,0.01925694204635479,0.508993288590604,1.6489902013113649,0.007578921139353255,1.4079854661227134,0.4090437710766137
frozenset({'uskusi'}),frozenset({'irisk'}),0.021146072436978205,0.308669686566861,0.01110118019866339,0.5249759846301633,1.7007694875034258,0.004574028647421189,1.4553586578036353,0.4209319005289666
frozenset({'yoko'}),frozenset({'irisk'}),0.04913770338621544,0.308669686566861,0.02546263381340267,0.5181893344357172,1.6787827149442878,0.010295314310564166,1.43485888304999,0.42522487132163256
frozenset({'zinger'}),frozenset({'irisk'}),0.06118344878019054,0.308669686566861,0.03257226431574885,0.5323705179282868,1.724725624500124,0.01368678835768784,1.4783719588644761,0.44758225893051434
frozenset({'jessnail'}),frozenset({'runail'}),0.05721221231388003,0.35965589388368646,0.032917589225862805,0.5753594887271436,1.5997499235010901,0.01234087986505103,1.5079675375222383,0.3976529007839813
frozenset({'lianail'}),frozenset({'runail'}),0.03276524000081253,0.35965589388368646,0.01957179711145869,0.5973341599504028,1.660849078546123,0.00778758543065294,1.590261806259605,0.41137720515202736
frozenset({'lovely'}),frozenset({'runail'}),0.04224136179893965,0.35965589388368646,0.023451624042739035,0.5551815340226016,1.5436464227725089,0.00825926930607719,1.4395627769393233,0.367716083803373
frozenset({'masura'}),frozenset({'runail'}),0.1299945154278982,0.35965589388368646,0.07669259989030856,0.5899679662473631,1.6403678523843686,0.029939306244111168,1.5616928761781057,0.4487105508263619
frozenset({'metzger'}),frozenset({'runail'}),0.03305978183590973,0.35965589388368646,0.018119401165979404,0.5480798771121352,1.5239007240887468,0.00622925577818563,1.4169409010255614,0.35554346367443584
frozenset({'milv'}),frozenset({'runail'}),0.06603831075179264,0.35965589388368646,0.037934957037518535,0.5744386342663795,1.5971895471068085,0.01418388935351389,1.5047045095656921,0.400337871852221
