support,itemsets
0.019336216724877394,"frozenset({'1487580009445982239', '1487580007675986893', '1487580005268456287'})"
0.010324110099712264,"frozenset({'1487580009471148064', '1487580007675986893', '1487580005268456287'})"
0.01152753397636584,"frozenset({'1487580009605365797', '1487580007675986893', '1487580005268456287'})"
0.01197994896758899,"frozenset({'1487580010100293687', '1487580007675986893', '1487580005268456287'})"
0.018612352738920358,"frozenset({'1487580007675986893', '1602943681873052386', '1487580005268456287'})"
0.011382761179174434,"frozenset({'1487580008187692007', '1487580008145748965', '1487580005268456287'})"
0.018313758844713077,"frozenset({'1487580009286598681', '1487580008145748965', '1487580005268456287'})"
0.011943755768291138,"frozenset({'1487580009387261981', '1487580008145748965', '1487580005268456287'})"
0.01768037785700067,"frozenset({'1487580009445982239', '1487580008145748965', '1487580005268456287'})"
0.010306013500063337,"frozenset({'1487580009471148064', '1487580008145748965', '1487580005268456287'})"
0.011174650283211785,"frozenset({'1487580009605365797', '1487580008145748965', '1487580005268456287'})"
0.010414593097956894,"frozenset({'1487580010100293687', '1487580008145748965', '1487580005268456287'})"
0.012758102752492806,"frozenset({'1602943681873052386', '1487580008145748965', '1487580005268456287'})"
0.011020829186195914,"frozenset({'1487580008187692007', '1487580009286598681', '1487580005268456287'})"
0.017779909155069763,"frozenset({'1487580009311764506', '1487580009286598681', '1487580005268456287'})"
0.016540292079118335,"frozenset({'1487580009286598681', '1487580009387261981', '1487580005268456287'})"
0.0226840876599287,"frozenset({'1487580009445982239', '1487580009286598681', '1487580005268456287'})"
0.011509437376716915,"frozenset({'1487580009471148064', '1487580009286598681', '1487580005268456287'})"
0.012622378255125861,"frozenset({'1487580009605365797', '1487580009286598681', '1487580005268456287'})"
0.014667294015454496,"frozenset({'1487580010100293687', '1487580009286598681', '1487580005268456287'})"
0.016992707070341482,"frozenset({'1487580009286598681', '1602943681873052386', '1487580005268456287'})"
0.01067699379286632,"frozenset({'1487580009311764506', '1487580009445982239', '1487580005268456287'})"
0.014432038220018458,"frozenset({'1487580009445982239', '1487580009387261981', '1487580005268456287'})"
0.011771838071626342,"frozenset({'1487580009387261981', '1602943681873052386', '1487580005268456287'})"
0.014911598110714996,"frozenset({'1487580009445982239', '1487580009471148064', '1487580005268456287'})"
0.014522521218263088,"frozenset({'1487580009445982239', '1487580009605365797', '1487580005268456287'})"
0.014006768128268699,"frozenset({'1487580009445982239', '1487580010100293687', '1487580005268456287'})"
0.016178360086139813,"frozenset({'1487580009445982239', '1602943681873052386', '1487580005268456287'})"
0.010785573390759876,"frozenset({'1487580010100293687', '1602943681873052386', '1487580005268456287'})"
0.011346567979876581,"frozenset({'1487580005671109489', '1487580005595612013', '1487580006317032337'})"
0.011943755768291138,"frozenset({'1487580005671109489', '1487580005595612013', '1487580007675986893'})"
0.012369025860040898,"frozenset({'1487580005671109489', '1487580005595612013', '1487580009286598681'})"
0.013554353137045548,"frozenset({'1487580006317032337', '1487580005595612013', '1487580007675986893'})"
0.012332832660743046,"frozenset({'1487580006317032337', '1487580005595612013', '1487580008145748965'})"
0.014911598110714996,"frozenset({'1487580006317032337', '1487580005595612013', '1487580009286598681'})"
0.014079154526864403,"frozenset({'1487580009445982239', '1487580006317032337', '1487580005595612013'})"
0.011093215584791618,"frozenset({'1487580006317032337', '1487580005595612013', '1602943681873052386'})"
0.01027886860058995,"frozenset({'1487580007281722301', '1487580005595612013', '1487580009286598681'})"
0.01158182377531262,"frozenset({'1487580005595612013', '1487580007675986893', '1487580008145748965'})"
0.012712861253370492,"frozenset({'1487580005595612013', '1487580007675986893', '1487580009286598681'})"
0.011871369369695434,"frozenset({'1487580009445982239', '1487580005595612013', '1487580007675986893'})"
0.011129408784089469,"frozenset({'1487580005595612013', '1602943681873052386', '1487580007675986893'})"
0.012640474854774788,"frozenset({'1487580005595612013', '1487580009286598681', '1487580008145748965'})"
0.011599920374961544,"frozenset({'1487580009445982239', '1487580005595612013', '1487580008145748965'})"
0.011988997267413454,"frozenset({'1487580009311764506', '1487580005595612013', '1487580009286598681'})"
0.013907236830199605,"frozenset({'1487580009445982239', '1487580005595612013', '1487580009286598681'})"
0.010894152988653432,"frozenset({'1487580005671109489', '1487580007675986893', '1487580006317032337'})"
0.011753741471977415,"frozenset({'1487580005671109489', '1487580009286598681', '1487580006317032337'})"
0.010984635986898061,"frozenset({'1487580009445982239', '1487580005671109489', '1487580006317032337'})"
0.011319423080403191,"frozenset({'1487580005671109489', '1487580007675986893', '1487580009286598681'})"
0.010966539387249136,"frozenset({'1487580009311764506', '1487580005671109489', '1487580009286598681'})"
0.01125608498163195,"frozenset({'1487580009445982239', '1487580005671109489', '1487580009286598681'})"
0.010450786297254745,"frozenset({'1487580006509970331', '1487580009445982239', '1487580006317032337'})"
0.010224578801643172,"frozenset({'1487580006551913373', '1487580006317032337', '1487580009286598681'})"
0.01025172370111656,"frozenset({'1487580009445982239', '1487580006551913373', '1487580006317032337'})"
0.010161240702871931,"frozenset({'1487580006317032337', '1487580007256556476', '1487580007675986893'})"
0.010016467905680523,"frozenset({'1487580006317032337', '1487580007256556476', '1487580008145748965'})"
0.011925659168642213,"frozenset({'1487580006317032337', '1487580007256556476', '1487580009286598681'})"
0.013726270833710346,"frozenset({'1487580009445982239', '1487580006317032337', '1487580007256556476'})"
0.013454821838976457,"frozenset({'1487580007281722301', '1487580006317032337', '1487580009286598681'})"
0.01292097214933314,"frozenset({'1487580009445982239', '1487580007281722301', '1487580006317032337'})"
0.010568414194972765,"frozenset({'1487580009445982239', '1487580006317032337', '1487580007306888126'})"
0.010025516205504986,"frozenset({'1487580006317032337', '1487580007675986893', '1487580007634043851'})"
0.015499737599305091,"frozenset({'1487580006317032337', '1487580007675986893', '1487580008145748965'})"
0.017969923451383485,"frozenset({'1487580006317032337', '1487580007675986893', '1487580009286598681'})"
0.018223275846468448,"frozenset({'1487580009445982239', '1487580006317032337', '1487580007675986893'})"
0.010333158399536727,"frozenset({'1487580009471148064', '1487580006317032337', '1487580007675986893'})"
0.010450786297254745,"frozenset({'1487580009605365797', '1487580006317032337', '1487580007675986893'})"
0.010224578801643172,"frozenset({'1487580010100293687', '1487580007675986893', '1487580006317032337'})"
0.01464919741580557,"frozenset({'1487580006317032337', '1487580007675986893', '1602943681873052386'})"
0.01131037478057873,"frozenset({'1487580008187692007', '1487580008145748965', '1487580006317032337'})"
0.017725619356122983,"frozenset({'1487580006317032337', '1487580009286598681', '1487580008145748965'})"
0.018277565645415227,"frozenset({'1487580009445982239', '1487580006317032337', '1487580008145748965'})"
0.010984635986898061,"frozenset({'1487580009471148064', '1487580006317032337', '1487580008145748965'})"
0.010514124396025986,"frozenset({'1487580009605365797', '1487580006317032337', '1487580008145748965'})"
0.0109755876870736,"frozenset({'1487580006317032337', '1602943681873052386', '1487580008145748965'})"
0.01058651079462169,"frozenset({'1487580008187692007', '1487580009286598681', '1487580006317032337'})"
0.016015490689299482,"frozenset({'1487580009311764506', '1487580006317032337', '1487580009286598681'})"
0.012513798657232306,"frozenset({'1487580006317032337', '1487580009387261981', '1487580009286598681'})"
0.02232215566695018,"frozenset({'1487580009445982239', '1487580006317032337', '1487580009286598681'})"
0.011681355073381711,"frozenset({'1487580009471148064', '1487580006317032337', '1487580009286598681'})"
0.011690403373206175,"frozenset({'1487580009605365797', '1487580006317032337', '1487580009286598681'})"
0.012513798657232306,"frozenset({'1487580010100293687', '1487580009286598681', '1487580006317032337'})"
0.013961526629146383,"frozenset({'1487580006317032337', '1602943681873052386', '1487580009286598681'})"
0.011156553683562859,"frozenset({'1487580009311764506', '1487580009445982239', '1487580006317032337'})"
0.01197994896758899,"frozenset({'1487580009445982239', '1487580006317032337', '1487580009387261981'})"
0.01583452469281022,"frozenset({'1487580009445982239', '1487580009471148064', '1487580006317032337'})"
0.014169637525109031,"frozenset({'1487580009445982239', '1487580009605365797', '1487580006317032337'})"
0.012785247651966196,"frozenset({'1487580009445982239', '1487580010100293687', '1487580006317032337'})"
0.014214879024231348,"frozenset({'1487580009445982239', '1487580006317032337', '1602943681873052386'})"
0.011808031270924193,"frozenset({'1487580006509970331', '1487580009445982239', '1487580009286598681'})"
0.010052661104978374,"frozenset({'1487580006551913373', '1487580007281722301', '1487580009286598681'})"
0.011201795182685173,"frozenset({'1487580009445982239', '1487580006551913373', '1487580009286598681'})"
0.010242675401292096,"frozenset({'1487580009445982239', '1487580007256556476', '1487580007675986893'})"
0.010423641397781357,"frozenset({'1487580009445982239', '1487580007256556476', '1487580008145748965'})"
0.01258618505582801,"frozenset({'1487580009445982239', '1487580007256556476', '1487580009286598681'})"
0.010830814889882192,"frozenset({'1487580009445982239', '1487580009471148064', '1487580007256556476'})"
0.010061709404802837,"frozenset({'1487580007281722301', '1487580007675986893', '1487580009286598681'})"
0.010912249588302359,"frozenset({'1487580007281722301', '1487580009286598681', '1487580008145748965'})"
0.010052661104978374,"frozenset({'1487580009445982239', '1487580007281722301', '1487580008145748965'})"
0.011346567979876581,"frozenset({'1487580009311764506', '1487580007281722301', '1487580009286598681'})"
0.010134095803398541,"frozenset({'1487580007281722301', '1487580009387261981', '1487580009286598681'})"
0.013536256537396624,"frozenset({'1487580009445982239', '1487580007281722301', '1487580009286598681'})"
0.014395845020720607,"frozenset({'1487580007675986893', '1487580008145748965', '1487580009286598681'})"
0.014558714417560941,"frozenset({'1487580009445982239', '1487580007675986893', '1487580008145748965'})"
0.01061365569409508,"frozenset({'1487580007675986893', '1602943681873052386', '1487580008145748965'})"
0.011780886371450805,"frozenset({'1487580009311764506', '1487580007675986893', '1487580009286598681'})"
0.016902224072096853,"frozenset({'1487580009445982239', '1487580007675986893', '1487580009286598681'})"
0.010360303299010117,"frozenset({'1487580010100293687', '1487580007675986893', '1487580009286598681'})"
0.01243236395881214,"frozenset({'1487580007675986893', '1602943681873052386', '1487580009286598681'})"
0.012459508858285529,"frozenset({'1487580009471148064', '1487580009445982239', '1487580007675986893'})"
0.011844224470222046,"frozenset({'1487580009445982239', '1487580009605365797', '1487580007675986893'})"
0.01088510468882897,"frozenset({'1487580009445982239', '1487580010100293687', '1487580007675986893'})"
0.012595233355652474,"frozenset({'1487580009445982239', '1487580007675986893', '1602943681873052386'})"
0.011871369369695434,"frozenset({'1487580008187692007', '1487580009286598681', '1487580008145748965'})"
0.011111312184440544,"frozenset({'1487580009445982239', '1487580008187692007', '1487580008145748965'})"
0.012549991856530157,"frozenset({'1487580009311764506', '1487580009286598681', '1487580008145748965'})"
0.010179337302520856,"frozenset({'1487580009387261981', '1487580008145748965', '1487580009286598681'})"
0.017490363560686947,"frozenset({'1487580009445982239', '1487580009286598681', '1487580008145748965'})"
0.010396496498307968,"frozenset({'1487580009471148064', '1487580009286598681', '1487580008145748965'})"
0.010360303299010117,"frozenset({'1487580009605365797', '1487580009286598681', '1487580008145748965'})"
0.013825802131779438,"frozenset({'1487580009445982239', '1487580009471148064', '1487580008145748965'})"
0.012441412258636602,"frozenset({'1487580009445982239', '1487580009605365797', '1487580008145748965'})"
0.010269820300765486,"frozenset({'1487580009445982239', '1487580010100293687', '1487580008145748965'})"
0.010115999203749615,"frozenset({'1487580009445982239', '1602943681873052386', '1487580008145748965'})"
0.010496027796377061,"frozenset({'1487580009445982239', '1487580008187692007', '1487580009286598681'})"
0.01070413869233971,"frozenset({'1487580008263189483', '1487580008246412266', '1783999067156644376'})"
0.010152192403047468,"frozenset({'1487580009311764506', '1487580009387261981', '1487580009286598681'})"
0.015952152590528238,"frozenset({'1487580009311764506', '1487580009445982239', '1487580009286598681'})"
0.010830814889882192,"frozenset({'1487580009311764506', '1487580010100293687', '1487580009286598681'})"
0.012215204763025027,"frozenset({'1487580009445982239', '1487580009387261981', '1487580009286598681'})"
0.014821115112470367,"frozenset({'1487580009445982239', '1487580009471148064', '1487580009286598681'})"
0.013825802131779438,"frozenset({'1487580009445982239', '1487580009605365797', '1487580009286598681'})"
0.013301000741960585,"frozenset({'1487580009445982239', '1487580010100293687', '1487580009286598681'})"
0.01243236395881214,"frozenset({'1487580009445982239', '1602943681873052386', '1487580009286598681'})"
0.012540943556705694,"frozenset({'1487580009445982239', '1487580009605365797', '1487580009471148064'})"
0.01092129788812682,"frozenset({'1487580005092295511', '1487580005671109489', '1487580005595612013', '1487580005268456287'})"
0.013780560632657124,"frozenset({'1487580005092295511', '1487580006317032337', '1487580005595612013', '1487580005268456287'})"
0.0128576340505619,"frozenset({'1487580005092295511', '1487580005595612013', '1487580007675986893', '1487580005268456287'})"
0.010876056389004506,"frozenset({'1487580005092295511', '1487580005595612013', '1487580008145748965', '1487580005268456287'})"
0.014196782424582421,"frozenset({'1487580005092295511', '1487580005595612013', '1487580009286598681', '1487580005268456287'})"
0.012341880960567509,"frozenset({'1487580009445982239', '1487580005092295511', '1487580005595612013', '1487580005268456287'})"
0.011337519680052118,"frozenset({'1487580005092295511', '1487580005595612013', '1602943681873052386', '1487580005268456287'})"
0.010441737997430282,"frozenset({'1487580005092295511', '1487580005671109489', '1487580006317032337', '1487580005268456287'})"
0.010306013500063337,"frozenset({'1487580005092295511', '1487580005671109489', '1487580007675986893', '1487580005268456287'})"
0.011599920374961544,"frozenset({'1487580005092295511', '1487580005671109489', '1487580009286598681', '1487580005268456287'})"
0.010848911489531116,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007256556476', '1487580005268456287'})"
0.011672306773557248,"frozenset({'1487580005092295511', '1487580007281722301', '1487580006317032337', '1487580005268456287'})"
0.016793644474203298,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893', '1487580005268456287'})"
0.01437774842107168,"frozenset({'1487580005092295511', '1487580006317032337', '1487580008145748965', '1487580005268456287'})"
0.018992381331547802,"frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681', '1487580005268456287'})"
0.01276715105231727,"frozenset({'1487580005092295511', '1487580006317032337', '1487580009387261981', '1487580005268456287'})"
0.01847662824155341,"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337', '1487580005268456287'})"
0.010333158399536727,"frozenset({'1487580009605365797', '1487580006317032337', '1487580005092295511', '1487580005268456287'})"
0.011228940082158563,"frozenset({'1487580005092295511', '1487580010100293687', '1487580006317032337', '1487580005268456287'})"
0.015173998805624422,"frozenset({'1487580005092295511', '1487580006317032337', '1602943681873052386', '1487580005268456287'})"
0.010939394487775747,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007256556476', '1487580005268456287'})"
0.013337193941258438,"frozenset({'1487580005092295511', '1487580007281722301', '1487580009286598681', '1487580005268456287'})"
0.011455147577770136,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007281722301', '1487580005268456287'})"
0.01312908304529579,"frozenset({'1487580005092295511', '1487580007675986893', '1487580008145748965', '1487580005268456287'})"
0.01565355869632096,"frozenset({'1487580009286598681', '1487580005092295511', '1487580007675986893', '1487580005268456287'})"
0.010459834597079208,"frozenset({'1487580005092295511', '1487580007675986893', '1487580009387261981', '1487580005268456287'})"
0.015128757306502108,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007675986893', '1487580005268456287'})"
0.014884453211241608,"frozenset({'1487580005092295511', '1487580007675986893', '1602943681873052386', '1487580005268456287'})"
0.014287265422827052,"frozenset({'1487580005092295511', '1487580009286598681', '1487580008145748965', '1487580005268456287'})"
0.013807705532130513,"frozenset({'1487580009445982239', '1487580005092295511', '1487580008145748965', '1487580005268456287'})"
0.010459834597079208,"frozenset({'1487580005092295511', '1602943681873052386', '1487580008145748965', '1487580005268456287'})"
0.013409580339854142,"frozenset({'1487580009311764506', '1487580005092295511', '1487580009286598681', '1487580005268456287'})"
0.013346242241082901,"frozenset({'1487580009286598681', '1487580005092295511', '1487580009387261981', '1487580005268456287'})"
0.017517508460160335,"frozenset({'1487580009445982239', '1487580005092295511', '1487580009286598681', '1487580005268456287'})"
0.010233627101467635,"frozenset({'1487580009605365797', '1487580009286598681', '1487580005092295511', '1487580005268456287'})"
0.011572775475488156,"frozenset({'1487580005092295511', '1487580010100293687', '1487580009286598681', '1487580005268456287'})"
0.013690077634412493,"frozenset({'1487580009286598681', '1487580005092295511', '1602943681873052386', '1487580005268456287'})"
0.011708499972855101,"frozenset({'1487580009445982239', '1487580005092295511', '1487580009387261981', '1487580005268456287'})"
0.011391809478998895,"frozenset({'1487580009445982239', '1487580005092295511', '1487580009471148064', '1487580005268456287'})"
0.011518485676541379,"frozenset({'1487580009445982239', '1487580009605365797', '1487580005092295511', '1487580005268456287'})"
0.011183698583036248,"frozenset({'1487580009445982239', '1487580005092295511', '1487580010100293687', '1487580005268456287'})"
0.01312908304529579,"frozenset({'1487580009445982239', '1487580005092295511', '1602943681873052386', '1487580005268456287'})"
0.010143144103223005,"frozenset({'1487580005092295511', '1487580006317032337', '1487580005595612013', '1487580009286598681'})"
0.010224578801643172,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893', '1487580008145748965'})"
0.011988997267413454,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893', '1487580009286598681'})"
0.01213377006460486,"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337', '1487580007675986893'})"
0.010758428491286488,"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893', '1602943681873052386'})"
0.011201795182685173,"frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681', '1487580008145748965'})"
0.01128322988110534,"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337', '1487580008145748965'})"
0.013834850431603901,"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337', '1487580009286598681'})"
0.01009790260410069,"frozenset({'1487580005092295511', '1487580006317032337', '1602943681873052386', '1487580009286598681'})"
0.010423641397781357,"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337', '1602943681873052386'})"
0.010903201288477896,"frozenset({'1487580009445982239', '1487580005092295511', '1487580007675986893', '1487580009286598681'})"
0.010794621690584339,"frozenset({'1487580009445982239', '1487580005092295511', '1487580009286598681', '1487580008145748965'})"
0.011174650283211785,"frozenset({'1487580009286598681', '1487580006317032337', '1487580007675986893', '1487580005268456287'})"
0.011446099277945675,"frozenset({'1487580009445982239', '1487580006317032337', '1487580007675986893', '1487580005268456287'})"
0.010423641397781357,"frozenset({'1487580006317032337', '1487580009286598681', '1487580008145748965', '1487580005268456287'})"
0.01064080059356847,"frozenset({'1487580009445982239', '1487580006317032337', '1487580008145748965', '1487580005268456287'})"
0.013228614343364881,"frozenset({'1487580009445982239', '1487580006317032337', '1487580009286598681', '1487580005268456287'})"
0.010559365895148302,"frozenset({'1487580009286598681', '1487580009445982239', '1487580007675986893', '1487580005268456287'})"
0.010324110099712264,"frozenset({'1487580009445982239', '1487580009286598681', '1487580008145748965', '1487580005268456287'})"
0.010577462494797227,"frozenset({'1487580009445982239', '1487580006317032337', '1487580009286598681', '1487580008145748965'})"
0.010667945493041857,"frozenset({'1487580006317032337', '1487580009445982239', '1487580005268456287', '1487580005092295511', '1487580009286598681'})"
