antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'1487580005092295511', '1487580010100293687', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.015291626703342442,0.17915633652436708,0.011572775475488156,0.7568047337278107,4.2242699778853625,0.00883318365581914,3.37524523424287,0.7751256381410605
"frozenset({'1487580005092295511', '1487580010100293687', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.022068803271865216,0.14703487214752348,0.011572775475488156,0.5243952439524395,3.5664685274545054,0.008327891807960607,1.793432712786371,0.7358499188338048
"frozenset({'1487580010100293687', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014667294015454496,0.2124359832787419,0.011572775475488156,0.7890191239975324,3.7141500786250656,0.008456914449276674,3.732869213757776,0.7416372098407787
"frozenset({'1487580005092295511', '1487580009286598681', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.01859425613927143,0.17915633652436708,0.013690077634412493,0.7362530413625303,4.109556243702229,0.010358798824104901,3.1122393513697877,0.7710009131436533
"frozenset({'1487580005268456287', '1487580009286598681', '1602943681873052386'})",frozenset({'1487580005092295511'}),0.016992707070341482,0.2124359832787419,0.013690077634412493,0.8056443024494143,3.792409788657653,0.010080215199356871,4.052178694253488,0.7490436954348518
"frozenset({'1487580009445982239', '1487580005092295511', '1487580009387261981'})",frozenset({'1487580005268456287'}),0.014884453211241608,0.17915633652436708,0.011708499972855101,0.7866261398176292,4.390724632341653,0.009041855864360702,3.846973864437083,0.7839153118451995
"frozenset({'1487580009445982239', '1487580009387261981', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014432038220018458,0.2124359832787419,0.011708499972855101,0.8112852664576803,3.8189635010805825,0.008642615742869095,4.1733043410976975,0.7489578340446986
"frozenset({'1487580009445982239', '1487580009387261981'})","frozenset({'1487580005092295511', '1487580005268456287'})",0.02277457065817333,0.1193832678839646,0.011708499972855101,0.5141040921732221,4.306332883037756,0.008989597303028115,1.8123567577563868,0.7856773236414736
"frozenset({'1487580009445982239', '1487580005092295511', '1487580009471148064'})",frozenset({'1487580005268456287'}),0.015789283193687907,0.17915633652436708,0.011391809478998895,0.7214899713467048,4.027152962287632,0.008563059345672011,2.947267886347693,0.7637445975016854
"frozenset({'1487580009445982239', '1487580009471148064', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014911598110714996,0.2124359832787419,0.011391809478998895,0.7639563106796117,3.5961718861780954,0.008224049472091724,3.336517993718852,0.7328545613312814
"frozenset({'1487580009471148064', '1487580005092295511', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.01731844586402215,0.12616949275231185,0.011391809478998895,0.6577847439916404,5.213500741284288,0.009206749949076849,2.553452810491717,0.8224335738449069
"frozenset({'1487580009445982239', '1487580009605365797', '1487580005092295511'})",frozenset({'1487580005268456287'}),0.01528257840351798,0.17915633652436708,0.011518485676541379,0.753700414446418,4.20694254564592,0.008780514917120688,3.3327042009864036,0.7741283580891338
"frozenset({'1487580009445982239', '1487580009605365797', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014522521218263088,0.2124359832787419,0.011518485676541379,0.793146417445483,3.7335784889360206,0.008433379601853266,3.807350141077168,0.7429499517148856
"frozenset({'1487580009605365797', '1487580005092295511', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.018657594238042672,0.12616949275231185,0.011518485676541379,0.6173617846750727,4.893114581090052,0.009164466475549079,2.2836989935928176,0.8107579843413464
"frozenset({'1487580009445982239', '1487580005092295511', '1487580010100293687'})",frozenset({'1487580005268456287'}),0.014495376318789699,0.17915633652436708,0.011183698583036248,0.7715355805243447,4.306493398403512,0.00858676006521982,3.5928730843933456,0.7790856550358396
"frozenset({'1487580009445982239', '1487580010100293687', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014006768128268699,0.2124359832787419,0.011183698583036248,0.7984496124031009,3.7585422209543364,0.008208157023150144,3.9075291598862436,0.7443655553189575
"frozenset({'1487580005092295511', '1487580010100293687', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.022068803271865216,0.12616949275231185,0.011183698583036248,0.5067650676506765,4.0165420070723945,0.008399288868574453,1.7716314274123952,0.7679779722437838
"frozenset({'1487580009445982239', '1487580005092295511', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.0180151649505058,0.17915633652436708,0.01312908304529579,0.7287795077850328,4.067841092999306,0.00990155209088099,3.026480988851825,0.768005093353433
"frozenset({'1487580009445982239', '1602943681873052386', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.016178360086139813,0.2124359832787419,0.01312908304529579,0.8115212527964206,3.8200743596794795,0.009692217212559126,4.178529560527032,0.7503646606459403
"frozenset({'1487580005092295511', '1487580006317032337', '1487580005595612013'})",frozenset({'1487580009286598681'}),0.019462892922419876,0.14703487214752348,0.010143144103223005,0.5211529521152952,3.5444173515001967,0.007281420130754059,1.7812893106899779,0.7321152629597543
"frozenset({'1487580005092295511', '1487580005595612013', '1487580009286598681'})",frozenset({'1487580006317032337'}),0.019661955518558063,0.14411227130422194,0.010143144103223005,0.5158766682006443,3.579685918013361,0.007309615035161022,1.767912580281298,0.7350993738449659
"frozenset({'1487580006317032337', '1487580005595612013', '1487580009286598681'})",frozenset({'1487580005092295511'}),0.014911598110714996,0.2124359832787419,0.010143144103223005,0.6802184466019418,3.2019926007987647,0.006975384096315834,2.4628187847374448,0.6981043198858897
"frozenset({'1487580005092295511', '1487580006317032337', '1487580008145748965'})",frozenset({'1487580007675986893'}),0.020241046707323695,0.1215820047413091,0.010224578801643172,0.5051408135896289,4.15473338068755,0.007763631764904283,1.7750867709066769,0.7749974276205152
"frozenset({'1487580005092295511', '1487580007675986893', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.017906585352612244,0.14411227130422194,0.010224578801643172,0.5709954522486105,3.9621570535324877,0.00764402011517531,1.9950551414475206,0.7612434974027933
"frozenset({'1487580006317032337', '1487580007675986893', '1487580008145748965'})",frozenset({'1487580005092295511'}),0.015499737599305091,0.2124359832787419,0.010224578801643172,0.6596614127262114,3.1052244659543162,0.006931876804172309,2.314060309851656,0.6886357626882225
"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893'})",frozenset({'1487580009286598681'}),0.0231726958504497,0.14703487214752348,0.011988997267413454,0.5173760249902383,3.5187300633766863,0.008581802895729134,1.7673492657202208,0.7327872155947485
"frozenset({'1487580005092295511', '1487580007675986893', '1487580009286598681'})",frozenset({'1487580006317032337'}),0.021607339980817604,0.14411227130422194,0.011988997267413454,0.5548576214405361,3.850176091314445,0.008875114425935306,1.92272803022156,0.7566201689440908
"frozenset({'1487580006317032337', '1487580007675986893', '1487580009286598681'})",frozenset({'1487580005092295511'}),0.017969923451383485,0.2124359832787419,0.011988997267413454,0.6671701913393757,3.1405705429101767,0.00817153890957508,2.366266470814552,0.6940587003641739
"frozenset({'1487580009445982239', '1487580005092295511', '1487580007675986893'})",frozenset({'1487580006317032337'}),0.020548688901355434,0.14411227130422194,0.01213377006460486,0.5904887714663144,4.097421865066499,0.009172451834706672,2.0900226149119483,0.7718036484170586
"frozenset({'1487580009445982239', '1487580006317032337', '1487580007675986893'})",frozenset({'1487580005092295511'}),0.018223275846468448,0.2124359832787419,0.01213377006460486,0.6658391261171798,3.1343048189887757,0.008262490541600588,2.3568409059087876,0.6935894568408163
"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893'})",frozenset({'1487580009445982239'}),0.0231726958504497,0.12616949275231185,0.01213377006460486,0.5236235845372901,4.15016001978573,0.00921008278345002,1.8343278107060075,0.7770518210508828
"frozenset({'1487580005092295511', '1487580006317032337', '1602943681873052386'})",frozenset({'1487580007675986893'}),0.02120016648871677,0.1215820047413091,0.010758428491286488,0.5074690567648314,4.173882951219442,0.008180869748738783,1.7834777841344134,0.7768850313607732
"frozenset({'1487580005092295511', '1487580007675986893', '1602943681873052386'})",frozenset({'1487580006317032337'}),0.020765848097142547,0.14411227130422194,0.010758428491286488,0.518082788671024,3.5949942637247583,0.0077658149564488205,1.776005729979033,0.7371428354717874
"frozenset({'1487580006317032337', '1487580007675986893', '1602943681873052386'})",frozenset({'1487580005092295511'}),0.01464919741580557,0.2124359832787419,0.010758428491286488,0.7344039530574429,3.45706005980077,0.007646411834015427,2.9652701001667836,0.7213033896556382
"frozenset({'1487580005092295511', '1487580006317032337', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.020241046707323695,0.14703487214752348,0.011201795182685173,0.5534197586052749,3.7638673773254014,0.008225655467941783,1.90999298398998,0.7494862101074034
"frozenset({'1487580005092295511', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.019815776615573932,0.14411227130422194,0.011201795182685173,0.5652968036529681,3.922613935211824,0.008346098606957725,1.968901392693019,0.7601305298012534
"frozenset({'1487580006317032337', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580005092295511'}),0.017725619356122983,0.2124359832787419,0.011201795182685173,0.631955079122001,2.974802429270181,0.007436235805542487,2.1398584032689936,0.6758225960255586
"frozenset({'1487580009445982239', '1487580005092295511', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.01880236703523408,0.14411227130422194,0.01128322988110534,0.6000962463907603,4.164088463528225,0.008573578061762127,2.1402342963054473,0.7744121857045622
"frozenset({'1487580009445982239', '1487580006317032337', '1487580008145748965'})",frozenset({'1487580005092295511'}),0.018277565645415227,0.2124359832787419,0.01128322988110534,0.6173267326732673,2.905942407427556,0.007400417251279804,2.058058620668747,0.668088590223497
"frozenset({'1487580005092295511', '1487580006317032337', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.020241046707323695,0.12616949275231185,0.01128322988110534,0.5574430040232454,4.4182075386288755,0.008729427285266458,1.9745038835485642,0.7896471539822577
"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337'})",frozenset({'1487580009286598681'}),0.025434770806565445,0.14703487214752348,0.013834850431603901,0.543934542867307,3.6993574036067103,0.010095052157958988,1.8702690907904147,0.7487264685933096
"frozenset({'1487580009445982239', '1487580005092295511', '1487580009286598681'})",frozenset({'1487580006317032337'}),0.02429468502868311,0.14411227130422194,0.013834850431603901,0.5694599627560522,3.9515022392084744,0.010333688191499702,1.987939923484571,0.7655299985855487
"frozenset({'1487580009445982239', '1487580006317032337', '1487580009286598681'})",frozenset({'1487580005092295511'}),0.02232215566695018,0.2124359832787419,0.013834850431603901,0.6197811106607215,2.9174959020360176,0.0090928213435942,2.0713437412061233,0.6722462933065321
"frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681'})",frozenset({'1487580009445982239'}),0.02665629128286795,0.12616949275231185,0.013834850431603901,0.5190088255261371,4.1135841494189345,0.01047163968178658,1.8167287751246926,0.7776317707188167
"frozenset({'1487580005092295511', '1602943681873052386', '1487580009286598681'})",frozenset({'1487580006317032337'}),0.01859425613927143,0.14411227130422194,0.01009790260410069,0.5430656934306569,3.768351497869614,0.007418242118657811,1.8731089270179166,0.7485507173101694
"frozenset({'1487580006317032337', '1602943681873052386', '1487580009286598681'})",frozenset({'1487580005092295511'}),0.013961526629146383,0.2124359832787419,0.01009790260410069,0.7232663642255348,3.404632082863858,0.007131971966565639,2.845928051055976,0.7162829099107767
"frozenset({'1487580009445982239', '1487580005092295511', '1602943681873052386'})",frozenset({'1487580006317032337'}),0.0180151649505058,0.14411227130422194,0.010423641397781357,0.5786037167252638,4.014951062035707,0.007827435058843755,2.031075647000351,0.7647072896222444
"frozenset({'1487580009445982239', '1487580006317032337', '1602943681873052386'})",frozenset({'1487580005092295511'}),0.014214879024231348,0.2124359832787419,0.010423641397781357,0.7332908975175048,3.4518205729550897,0.007403889595080407,2.9528951557734997,0.7205401957679728
"frozenset({'1487580009445982239', '1487580005092295511', '1487580007675986893'})",frozenset({'1487580009286598681'}),0.020548688901355434,0.14703487214752348,0.010903201288477896,0.5306032584764422,3.608689902787658,0.007881827443067865,1.8171517873855296,0.7380572332517376
"frozenset({'1487580009445982239', '1487580007675986893', '1487580009286598681'})",frozenset({'1487580005092295511'}),0.016902224072096853,0.2124359832787419,0.010903201288477896,0.6450749464668094,3.0365615867458406,0.0073125606981243796,2.2189586474137406,0.6822110358549761
"frozenset({'1487580005092295511', '1487580007675986893', '1487580009286598681'})",frozenset({'1487580009445982239'}),0.021607339980817604,0.12616949275231185,0.010903201288477896,0.504606365159129,3.9994324630419262,0.008177014163371391,1.7639114550359085,0.7665271363461763
"frozenset({'1487580009445982239', '1487580005092295511', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.01880236703523408,0.14703487214752348,0.010794621690584339,0.5741097208854667,3.9045820389427703,0.008030018057487886,2.0027813962457017,0.7581455731407513
"frozenset({'1487580009445982239', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580005092295511'}),0.017490363560686947,0.2124359832787419,0.010794621690584339,0.6171753750646664,2.9052299216882527,0.00707903910966713,2.057244924759719,0.6674674114140903
"frozenset({'1487580005092295511', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.019815776615573932,0.12616949275231185,0.010794621690584339,0.5447488584474885,4.317595692620449,0.008294475206504254,1.9194471523294252,0.7839236715069747
"frozenset({'1487580006317032337', '1487580007675986893', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.017969923451383485,0.17915633652436708,0.011174650283211785,0.621852970795569,3.4710074053729643,0.00795522463003861,2.170699754544084,0.7249260689322995
"frozenset({'1487580007675986893', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.020268191606797083,0.14411227130422194,0.011174650283211785,0.5513392857142857,3.825762238875584,0.00825375515552709,1.9076502609736743,0.7538942531568724
"frozenset({'1487580006317032337', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.021145876689769992,0.14703487214752348,0.011174650283211785,0.5284552845528455,3.5940813008130084,0.008065469007684158,1.8088743228595623,0.7373568371525498
"frozenset({'1487580009445982239', '1487580006317032337', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.018223275846468448,0.17915633652436708,0.011446099277945675,0.628103277060576,3.505894847180845,0.008181283937819403,2.2071817599998997,0.7280332682585935
"frozenset({'1487580009445982239', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.019336216724877394,0.14411227130422194,0.011446099277945675,0.5919513336452972,4.107570634256982,0.00865951316729291,2.097513848879447,0.7714642966641653
"frozenset({'1487580006317032337', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.021145876689769992,0.12616949275231185,0.011446099277945675,0.5412922550278134,4.290199185396148,0.008778134742194459,1.9049831114159022,0.7834779166945106
"frozenset({'1487580006317032337', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.017725619356122983,0.17915633652436708,0.010423641397781357,0.5880551301684533,3.2823574179776327,0.007247984371312953,1.9926056217456816,0.7078886826518298
"frozenset({'1487580006317032337', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.018359000343835395,0.14703487214752348,0.010423641397781357,0.5677673730901922,3.861447048565038,0.007724228129469181,1.9733936652368016,0.7548887284783609
"frozenset({'1487580009286598681', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.018313758844713077,0.14411227130422194,0.010423641397781357,0.5691699604743083,3.949489903415559,0.0077844040145519725,1.9866017922938703,0.760734656601594
"frozenset({'1487580009445982239', '1487580006317032337', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.018277565645415227,0.17915633652436708,0.01064080059356847,0.5821782178217823,3.249554155415542,0.007366258891952249,1.9645784362805434,0.7051539744360943
"frozenset({'1487580009445982239', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.01768037785700067,0.14411227130422194,0.01064080059356847,0.6018423746161721,4.176204907253727,0.00809284118307923,2.1496203365958237,0.7742369496709925
"frozenset({'1487580006317032337', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.018359000343835395,0.12616949275231185,0.01064080059356847,0.5795958600295712,4.593787669158645,0.008324454832747238,2.0785487681190613,0.7969458391436656
"frozenset({'1487580009445982239', '1487580006317032337', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.02232215566695018,0.17915633652436708,0.013228614343364881,0.5926226185650588,3.3078518463925843,0.009229458710747446,2.0149465848700365,0.713618503174028
"frozenset({'1487580009445982239', '1487580006317032337', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.023426048245534663,0.14703487214752348,0.013228614343364881,0.5646967941290073,3.840563710372285,0.009784168334660975,1.9594735723248107,0.7573635928437983
"frozenset({'1487580009445982239', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.0226840876599287,0.14411227130422194,0.013228614343364881,0.5831671320303151,4.046616757564284,0.009959558948228484,2.053311517550541,0.770354778806602
"frozenset({'1487580006317032337', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.024339926527805426,0.12616949275231185,0.013228614343364881,0.5434944237918216,4.307653236418856,0.010157658159723132,1.9141726909578838,0.7870108228806612
"frozenset({'1487580009445982239', '1487580007675986893', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.016902224072096853,0.17915633652436708,0.010559365895148302,0.6247323340471093,3.4870791966776977,0.00753122535127746,2.1873551545969794,0.7254894315252509
"frozenset({'1487580007675986893', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.020268191606797083,0.12616949275231185,0.010559365895148302,0.5209821428571428,4.129224359171379,0.00800213844111205,1.8242128017099921,0.7735012384336216
"frozenset({'1487580009445982239', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.019336216724877394,0.14703487214752348,0.010559365895148302,0.5460926532522228,3.71403494474641,0.007716267741189149,1.8791613177533428,0.7451596203741147
"frozenset({'1487580009445982239', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.017490363560686947,0.17915633652436708,0.010324110099712264,0.5902741852043456,3.2947435555764577,0.007190600639700306,2.003397476639392,0.708884896007308
"frozenset({'1487580009445982239', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.01768037785700067,0.14703487214752348,0.010324110099712264,0.5839303991811668,3.9713735296433352,0.007724478001988265,2.0500539481226805,0.7616644645463473
"frozenset({'1487580009286598681', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.018313758844713077,0.12616949275231185,0.010324110099712264,0.5637351778656127,4.468078341032113,0.00801347243588665,2.002981819557555,0.7906702821823514
"frozenset({'1487580009445982239', '1487580006317032337', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.018277565645415227,0.14703487214752348,0.010577462494797227,0.5787128712871287,3.9358885605483622,0.007890022966955632,2.024664580801413,0.7598153406020061
"frozenset({'1487580009445982239', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580006317032337'}),0.017490363560686947,0.14411227130422194,0.010577462494797227,0.6047594412829798,4.196446533039013,0.008056886476130032,2.165485575352014,0.7752627754181215
"frozenset({'1487580006317032337', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.017725619356122983,0.12616949275231185,0.010577462494797227,0.5967330270546197,4.729614220024559,0.00834103009191463,2.1668784350610397,0.8027963270393599
"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.01847662824155341,0.14703487214752348,0.010667945493041857,0.5773751224289912,3.926790386498908,0.00795123682182773,2.0182558413380733,0.75936968472539
"frozenset({'1487580009445982239', '1487580006317032337', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.013228614343364881,0.2124359832787419,0.010667945493041857,0.8064295485636115,3.7961061780455414,0.00785771179759387,4.068616934439857,0.7464466279760837
"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.013834850431603901,0.17915633652436708,0.010667945493041857,0.7710922171353826,4.304018669362031,0.008189344373353143,3.5859141755835497,0.7784284414443673
"frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.018992381331547802,0.12616949275231185,0.010667945493041857,0.5616960457360648,4.451916493305967,0.008271686374281995,1.9936632986009755,0.7903890070064854
"frozenset({'1487580009445982239', '1487580005092295511', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.017517508460160335,0.14411227130422194,0.010667945493041857,0.6089876033057852,4.225785894528082,0.008143457561257228,2.1889017737847114,0.7769681740041636
